locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFFOGOJP_02381	CDS	699	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
IFFOGOJP_02382	CDS	201				hypothetical protein
IFFOGOJP_02383	CDS	726	sigK_2		COG1191	RNA polymerase sigma-K factor
IFFOGOJP_02384	CDS	1257				hypothetical protein
IFFOGOJP_02385	CDS	378				hypothetical protein
IFFOGOJP_02386	CDS	666				hypothetical protein
IFFOGOJP_02387	CDS	735		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
IFFOGOJP_02388	CDS	732				hypothetical protein
IFFOGOJP_02389	CDS	135				hypothetical protein
IFFOGOJP_02390	CDS	519				hypothetical protein
IFFOGOJP_02391	CDS	1101	yqeH		COG1161	putative protein YqeH
IFFOGOJP_02392	CDS	843	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
IFFOGOJP_02393	CDS	291			COG1534	RNA-binding protein
IFFOGOJP_02394	CDS	570	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
IFFOGOJP_02395	CDS	576				hypothetical protein
IFFOGOJP_02396	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
IFFOGOJP_02397	CDS	738	COQ5_2	2.1.1.163		"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
IFFOGOJP_02398	CDS	822	proC_3	1.5.1.2		Pyrroline-5-carboxylate reductase
IFFOGOJP_02399	CDS	615	comEA		COG1555	ComE operon protein 1
IFFOGOJP_02400	CDS	570	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
IFFOGOJP_02401	CDS	2352	comEC		COG0658	ComE operon protein 3
IFFOGOJP_02402	CDS	1023	yqeN		COG1466	putative protein YqeN
IFFOGOJP_02403	CDS	267	rpsT		COG0268	30S ribosomal protein S20
IFFOGOJP_02404	CDS	1107	gpr	3.4.24.78		Germination protease
IFFOGOJP_02405	CDS	1194				hypothetical protein
IFFOGOJP_02406	CDS	339				hypothetical protein
IFFOGOJP_02407	CDS	1836	lepA	3.6.5.-		Elongation factor 4
IFFOGOJP_02408	CDS	1140	hemW		COG0635	Heme chaperone HemW
IFFOGOJP_02409	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
IFFOGOJP_02410	CDS	576	grpE		COG0576	Protein GrpE
IFFOGOJP_02411	CDS	1839	dnaK		COG0443	Chaperone protein DnaK
IFFOGOJP_02412	CDS	1128	dnaJ			Chaperone protein DnaJ
IFFOGOJP_02413	CDS	936	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
IFFOGOJP_02414	CDS	771	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
IFFOGOJP_02415	CDS	1356	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
IFFOGOJP_02416	CDS	936				hypothetical protein
IFFOGOJP_02417	CDS	174	rpsU		COG0828	30S ribosomal protein S21
IFFOGOJP_02418	CDS	447	yqeY		COG1610	putative protein YqeY
IFFOGOJP_02419	CDS	1317				hypothetical protein
IFFOGOJP_02420	CDS	993				hypothetical protein
IFFOGOJP_02421	CDS	435				hypothetical protein
IFFOGOJP_02422	CDS	282				hypothetical protein
IFFOGOJP_02423	CDS	1185				hypothetical protein
IFFOGOJP_02424	CDS	960			COG1702	PhoH-like protein
IFFOGOJP_02425	CDS	2133	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
IFFOGOJP_02426	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
IFFOGOJP_02427	CDS	381	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
IFFOGOJP_02428	CDS	411	cdd	3.5.4.5	COG0295	Cytidine deaminase
IFFOGOJP_02429	CDS	906	era_2		COG1159	GTPase Era
IFFOGOJP_02430	CDS	144				hypothetical protein
IFFOGOJP_02431	CDS	768	recO		COG1381	DNA repair protein RecO
IFFOGOJP_02432	CDS	888	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
IFFOGOJP_02433	CDS	2040	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
IFFOGOJP_02434	CDS	642	ccpN		COG0517	Transcriptional repressor CcpN
IFFOGOJP_02435	CDS	813	yqfL	2.7.11.32	COG1806	"Putative pyruvate, phosphate dikinase regulatory protein"
IFFOGOJP_02436	CDS	507				hypothetical protein
IFFOGOJP_02437	CDS	1812	dnaG	2.7.7.-	COG0358	DNA primase
IFFOGOJP_02438	CDS	1122	sigA		COG0568	RNA polymerase sigma factor SigA
IFFOGOJP_02439	CDS	363	cccA		COG2010	Cytochrome c-550
IFFOGOJP_02440	CDS	756	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
IFFOGOJP_02441	CDS	1122			COG0327	GTP cyclohydrolase 1 type 2 
IFFOGOJP_02442	CDS	945	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
IFFOGOJP_02443	CDS	696				hypothetical protein
IFFOGOJP_02444	CDS	1317	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
IFFOGOJP_02445	CDS	894	nfo	3.1.21.2	COG0648	putative endonuclease 4
IFFOGOJP_02446	CDS	255				hypothetical protein
IFFOGOJP_02447	CDS	882				hypothetical protein
IFFOGOJP_02448	CDS	411	zur		COG0735	Zinc-specific metallo-regulatory protein
IFFOGOJP_02449	CDS	582		3.1.3.-	COG5663	Nucleotidase
IFFOGOJP_02450	CDS	372				hypothetical protein
IFFOGOJP_02451	CDS	1128	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IFFOGOJP_02452	CDS	303				hypothetical protein
IFFOGOJP_02453	CDS	765				hypothetical protein
IFFOGOJP_02454	CDS	483				hypothetical protein
IFFOGOJP_02455	CDS	606	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
IFFOGOJP_02456	CDS	1290				hypothetical protein
IFFOGOJP_02457	CDS	2148	pbpH_2		COG0768	Penicillin-binding protein H
IFFOGOJP_02458	CDS	903	pstS1		COG0226	Phosphate-binding protein PstS 1
IFFOGOJP_02459	CDS	930				hypothetical protein
IFFOGOJP_02460	CDS	885	pstA		COG0581	Phosphate transport system permease protein PstA
IFFOGOJP_02461	CDS	807	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
IFFOGOJP_02462	CDS	783	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
IFFOGOJP_02463	CDS	465	mltG_2	4.2.2.-		Endolytic murein transglycosylase
IFFOGOJP_02464	CDS	354				hypothetical protein
IFFOGOJP_02465	CDS	150	rpmGA		COG0267	50S ribosomal protein L33 1
IFFOGOJP_02466	CDS	555	yqgN		COG0212	putative protein YqgN
IFFOGOJP_02467	CDS	174				hypothetical protein
IFFOGOJP_02468	CDS	1260	nhaC_1		COG1757	Na(+)/H(+) antiporter NhaC
IFFOGOJP_02469	CDS	210	yqgQ		COG4483	putative protein YqgQ
IFFOGOJP_02470	CDS	963	glcK	2.7.1.2	COG1940	Glucokinase
IFFOGOJP_02471	CDS	1128				hypothetical protein
IFFOGOJP_02472	CDS	1038				hypothetical protein
IFFOGOJP_02473	CDS	315				hypothetical protein
IFFOGOJP_02474	CDS	174				hypothetical protein
IFFOGOJP_02475	CDS	639		3.-.-.-		putative metallo-hydrolase
IFFOGOJP_02476	CDS	246				hypothetical protein
IFFOGOJP_02477	CDS	381	mgsR_1		COG1393	Regulatory protein MgsR
IFFOGOJP_02478	tRNA	71				tRNA-Gln(ttg)
IFFOGOJP_02479	CDS	831	rsbRD_2			RsbT co-antagonist protein RsbRD
IFFOGOJP_02480	CDS	1302				hypothetical protein
IFFOGOJP_02481	CDS	951	corA_2		COG0598	Magnesium transport protein CorA
IFFOGOJP_02482	CDS	1071	comGA		COG2804	ComG operon protein 1
IFFOGOJP_02483	CDS	1038	epsF_1		COG1459	Type II secretion system protein F
IFFOGOJP_02484	CDS	309	comGC		COG4537	ComG operon protein 3
IFFOGOJP_02485	CDS	438				hypothetical protein
IFFOGOJP_02486	CDS	321				hypothetical protein
IFFOGOJP_02487	CDS	465				hypothetical protein
IFFOGOJP_02488	CDS	378	comGG			ComG operon protein 7
IFFOGOJP_02489	CDS	180				hypothetical protein
IFFOGOJP_02490	CDS	330	yqzG			putative protein YqzG
IFFOGOJP_02491	CDS	672	tapA			TasA anchoring/assembly protein
IFFOGOJP_02492	CDS	585	sipW	3.4.21.89	COG0681	Signal peptidase I W
IFFOGOJP_02493	CDS	786	tasA			Major biofilm matrix component
IFFOGOJP_02494	CDS	342	sinR		COG1396	HTH-type transcriptional regulator SinR
IFFOGOJP_02495	CDS	174	sinI			Protein SinI
IFFOGOJP_02496	CDS	795				hypothetical protein
IFFOGOJP_02497	CDS	1671	rapA_3	3.6.4.-		RNA polymerase-associated protein RapA
IFFOGOJP_02498	CDS	1101	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
IFFOGOJP_02499	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
IFFOGOJP_02500	CDS	1476	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
IFFOGOJP_02501	CDS	381	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IFFOGOJP_02502	CDS	837	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
IFFOGOJP_02503	CDS	429	mntR		COG1321	HTH-type transcriptional regulator MntR
IFFOGOJP_02504	CDS	876				hypothetical protein
IFFOGOJP_02505	CDS	396				hypothetical protein
IFFOGOJP_02506	CDS	957				hypothetical protein
IFFOGOJP_02507	CDS	531				hypothetical protein
IFFOGOJP_02508	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
IFFOGOJP_02509	CDS	558	efp			Elongation factor P
IFFOGOJP_02510	CDS	282				hypothetical protein
IFFOGOJP_02511	CDS	924				hypothetical protein
IFFOGOJP_02512	CDS	516	spoIIIAB			Stage III sporulation protein AB
IFFOGOJP_02513	CDS	207				hypothetical protein
IFFOGOJP_02514	CDS	303				hypothetical protein
IFFOGOJP_02515	CDS	1209	spoIIIAE			Stage III sporulation protein AE
IFFOGOJP_02516	CDS	621	spoIIIAF			Stage III sporulation protein AF
IFFOGOJP_02517	CDS	693				hypothetical protein
IFFOGOJP_02518	CDS	651	spoIIIAH			Stage III sporulation protein AH
IFFOGOJP_02519	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
IFFOGOJP_02520	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
IFFOGOJP_02521	CDS	408				hypothetical protein
IFFOGOJP_02522	CDS	393	nusB			Transcription antitermination protein NusB
IFFOGOJP_02523	CDS	852	folD		COG0190	Bifunctional protein FolD protein
IFFOGOJP_02524	CDS	1347	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IFFOGOJP_02525	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IFFOGOJP_02526	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
IFFOGOJP_02527	CDS	1902	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IFFOGOJP_02528	CDS	846	tlyA		COG1189	Hemolysin A
IFFOGOJP_02529	CDS	450	argR		COG1438	Arginine repressor
IFFOGOJP_02530	CDS	1731	recN		COG0497	DNA repair protein RecN
IFFOGOJP_02531	CDS	1281	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
IFFOGOJP_02532	CDS	801	spo0A_2		COG0784	Stage 0 sporulation protein A
IFFOGOJP_02533	CDS	1182	alr2	5.1.1.1	COG0787	Alanine racemase 2
IFFOGOJP_02534	CDS	213	gerPF_2			putative spore germination protein GerPF
IFFOGOJP_02535	CDS	216				hypothetical protein
IFFOGOJP_02536	CDS	1119		1.-.-.-		putative oxidoreductase
IFFOGOJP_02537	CDS	96				hypothetical protein
IFFOGOJP_02538	CDS	633				hypothetical protein
IFFOGOJP_02539	CDS	624	ytaF_2			putative sporulation protein YtaF
IFFOGOJP_02540	CDS	294				hypothetical protein
IFFOGOJP_02541	CDS	627	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
IFFOGOJP_02542	CDS	738	glpQ_4	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
IFFOGOJP_02543	CDS	1182	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
IFFOGOJP_02544	CDS	852	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
IFFOGOJP_02545	CDS	1134	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IFFOGOJP_02546	CDS	1098	mmgD	2.3.3.-	COG0372	Citrate/2-methylcitrate synthase
IFFOGOJP_02547	CDS	1428	mmgE	4.2.1.-	COG2079	Citrate/2-methylcitrate dehydratase
IFFOGOJP_02548	CDS	906	mmgF	4.1.3.-	COG2513	2-methylisocitrate lyase
IFFOGOJP_02549	CDS	243				hypothetical protein
IFFOGOJP_02550	CDS	2070	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
IFFOGOJP_02551	CDS	894	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
IFFOGOJP_02552	CDS	1095	ldh_2	1.4.1.9	COG0334	Leucine dehydrogenase
IFFOGOJP_02553	CDS	1110	buk2	2.7.2.7	COG3426	Butyrate kinase 2
IFFOGOJP_02554	CDS	1422	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
IFFOGOJP_02555	CDS	993	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
IFFOGOJP_02556	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
IFFOGOJP_02557	CDS	1263	pdhC_3	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IFFOGOJP_02558	CDS	897	bmrU	2.7.1.-	COG1597	Putative lipid kinase BmrU
IFFOGOJP_02559	CDS	438				hypothetical protein
IFFOGOJP_02560	CDS	768	artP		COG0834	Arginine-binding extracellular protein ArtP
IFFOGOJP_02561	CDS	660	artQ		COG0765	Arginine transport system permease protein ArtQ
IFFOGOJP_02562	CDS	723	artM		COG1126	Arginine transport ATP-binding protein ArtM
IFFOGOJP_02563	CDS	954				hypothetical protein
IFFOGOJP_02564	CDS	378	ykuD_2	2.-.-.-	COG1376	"Putative L,D-transpeptidase YkuD"
IFFOGOJP_02565	CDS	96				hypothetical protein
IFFOGOJP_02566	CDS	429	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
IFFOGOJP_02567	CDS	1524	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
IFFOGOJP_02568	CDS	1116	pepT_1	3.4.11.4	COG2195	Peptidase T
IFFOGOJP_02569	CDS	837	misCB		COG0706	Membrane protein insertase MisCB
IFFOGOJP_02570	CDS	282	mifM			Membrane protein insertion and folding monitor
IFFOGOJP_02571	CDS	1245	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
IFFOGOJP_02572	CDS	1410	gndA	1.1.1.44	COG0362	"6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating"
IFFOGOJP_02573	CDS	1470	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
IFFOGOJP_02574	CDS	927	rnz	3.1.26.11	COG1234	Ribonuclease Z
IFFOGOJP_02575	CDS	774	rutD_3	3.5.1.-		Putative aminoacrylate hydrolase RutD
IFFOGOJP_02576	CDS	1017	namA	1.6.99.1	COG1902	NADPH dehydrogenase
IFFOGOJP_02577	CDS	324				hypothetical protein
IFFOGOJP_02578	CDS	855	cmpR_1			HTH-type transcriptional activator CmpR
IFFOGOJP_02579	CDS	531	nusG_2		COG0250	Transcription termination/antitermination protein NusG
IFFOGOJP_02580	CDS	2259	pksE_2		COG0331	Polyketide biosynthesis protein PksE
IFFOGOJP_02581	CDS	981				hypothetical protein
IFFOGOJP_02582	CDS	273				hypothetical protein
IFFOGOJP_02583	CDS	1365	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
IFFOGOJP_02584	CDS	738	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFFOGOJP_02585	CDS	498				hypothetical protein
IFFOGOJP_02586	CDS	141				hypothetical protein
IFFOGOJP_02587	CDS	582	thiT		COG3859	Thiamine transporter ThiT
IFFOGOJP_02588	CDS	1530	yqiK		COG2268	Inner membrane protein YqiK
IFFOGOJP_02589	CDS	531	yuaF			putative membrane protein YuaF
IFFOGOJP_02590	CDS	489				hypothetical protein
IFFOGOJP_02591	CDS	582	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
IFFOGOJP_02592	CDS	1209	gbsB	1.1.1.-	COG1454	Choline dehydrogenase
IFFOGOJP_02593	CDS	1473	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
IFFOGOJP_02594	CDS	555	opcR_1		COG1510	HTH-type transcriptional repressor OpcR
IFFOGOJP_02595	CDS	537	bslA			Biofilm-surface layer protein A
IFFOGOJP_02596	CDS	669	ktrA_2		COG0569	Ktr system potassium uptake protein A
IFFOGOJP_02597	CDS	846	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
IFFOGOJP_02598	CDS	1182	hmp_2	1.14.12.17	COG1017	Flavohemoprotein
IFFOGOJP_02599	CDS	642				hypothetical protein
IFFOGOJP_02600	CDS	321				hypothetical protein
IFFOGOJP_02601	tRNA	73				tRNA-Ala(ggc)
IFFOGOJP_02602	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
IFFOGOJP_02603	CDS	1161				hypothetical protein
IFFOGOJP_02604	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
IFFOGOJP_02605	CDS	525	yraA_2	3.2.-.-	COG0693	Putative cysteine protease YraA
IFFOGOJP_02606	CDS	2007	mcpA_1		COG0840	Methyl-accepting chemotaxis protein McpA
IFFOGOJP_02607	CDS	1986	mcpA_2		COG0840	Methyl-accepting chemotaxis protein McpA
IFFOGOJP_02608	CDS	1989	mcpA_3		COG0840	Methyl-accepting chemotaxis protein McpA
IFFOGOJP_02609	CDS	1986	mcpB		COG0840	Methyl-accepting chemotaxis protein McpB
IFFOGOJP_02610	CDS	738	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
IFFOGOJP_02611	CDS	255				hypothetical protein
IFFOGOJP_02612	CDS	1032	pnoA	1.13.12.-		Nitronate monooxygenase
IFFOGOJP_02613	CDS	417				hypothetical protein
IFFOGOJP_02614	CDS	1659	malL_1	3.2.1.10	COG0366	"Oligo-1,6-glucosidase"
IFFOGOJP_02615	CDS	1290				hypothetical protein
IFFOGOJP_02616	CDS	678				hypothetical protein
IFFOGOJP_02617	CDS	264				hypothetical protein
IFFOGOJP_02618	CDS	255	mstX		COG1226	Protein mistic
IFFOGOJP_02619	CDS	987				hypothetical protein
IFFOGOJP_02620	CDS	405				hypothetical protein
IFFOGOJP_02621	CDS	399				hypothetical protein
IFFOGOJP_02622	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
IFFOGOJP_02623	CDS	567		1.6.5.7		"2-hydroxy-1,4-benzoquinone reductase"
IFFOGOJP_02624	CDS	645	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
IFFOGOJP_02625	CDS	1173	adh2_1	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
IFFOGOJP_02626	CDS	1164	adh2_2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
IFFOGOJP_02627	CDS	237				hypothetical protein
IFFOGOJP_02628	CDS	393	yugI		COG1098	General stress protein 13
IFFOGOJP_02629	CDS	1170	dapX_2	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
IFFOGOJP_02630	CDS	501				hypothetical protein
IFFOGOJP_02631	CDS	822	carC	3.7.1.13		"2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase"
IFFOGOJP_02632	CDS	261				hypothetical protein
IFFOGOJP_02633	CDS	1164	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
IFFOGOJP_02634	CDS	1284	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
IFFOGOJP_02635	CDS	387	kapB			Kinase-associated lipoprotein B
IFFOGOJP_02636	CDS	699				hypothetical protein
IFFOGOJP_02637	CDS	1245	sbnD			Staphyloferrin B transporter
IFFOGOJP_02638	CDS	1875	pbpD		COG0744	Penicillin-binding protein 4
IFFOGOJP_02639	CDS	414				hypothetical protein
IFFOGOJP_02640	CDS	558				hypothetical protein
IFFOGOJP_02641	CDS	1602	dcuS_1	2.7.13.3	COG3290	Sensor histidine kinase DcuS
IFFOGOJP_02642	CDS	708	dcuR_1		COG4565	Transcriptional regulatory protein DcuR
IFFOGOJP_02643	CDS	1074	tmpC_2		COG1744	Membrane lipoprotein TmpC
IFFOGOJP_02644	CDS	1533	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IFFOGOJP_02645	CDS	1047				hypothetical protein
IFFOGOJP_02646	CDS	960				hypothetical protein
IFFOGOJP_02647	CDS	219				hypothetical protein
IFFOGOJP_02648	CDS	2403	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
IFFOGOJP_02649	CDS	432	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
IFFOGOJP_02650	CDS	342	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
IFFOGOJP_02651	CDS	1491	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
IFFOGOJP_02652	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
IFFOGOJP_02653	CDS	285	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
IFFOGOJP_02654	CDS	375	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
IFFOGOJP_02655	CDS	384		3.1.2.-	COG2050	Putative esterase
IFFOGOJP_02656	CDS	645	comA_2		COG2197	Transcriptional regulatory protein ComA
IFFOGOJP_02657	CDS	2301	comP_2	2.7.13.3		Sensor histidine kinase ComP
IFFOGOJP_02658	CDS	174				hypothetical protein
IFFOGOJP_02659	CDS	834				hypothetical protein
IFFOGOJP_02660	CDS	141	degQ			Degradation enzyme regulation protein DegQ
IFFOGOJP_02661	CDS	120				hypothetical protein
IFFOGOJP_02662	CDS	342				hypothetical protein
IFFOGOJP_02663	CDS	1224	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
IFFOGOJP_02664	CDS	1467	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
IFFOGOJP_02665	CDS	552				hypothetical protein
IFFOGOJP_02666	CDS	399	yueI		COG5506	putative protein YueI
IFFOGOJP_02667	CDS	249				hypothetical protein
IFFOGOJP_02668	CDS	222	gerPF_3			putative spore germination protein GerPF
IFFOGOJP_02669	CDS	1104				hypothetical protein
IFFOGOJP_02670	CDS	237				hypothetical protein
IFFOGOJP_02671	CDS	531				hypothetical protein
IFFOGOJP_02672	CDS	732	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
IFFOGOJP_02673	CDS	474				hypothetical protein
IFFOGOJP_02674	CDS	3126	yueB		COG1511	ESX secretion system protein YueB
IFFOGOJP_02675	CDS	4476	eccC		COG1674	ESX secretion system protein EccC
IFFOGOJP_02676	CDS	1287	essB		COG4499	Type VII secretion system protein EssB
IFFOGOJP_02677	CDS	246	yukD		COG5417	ESX secretion system protein YukD
IFFOGOJP_02678	CDS	294	yukE		COG4842	Protein YukE
IFFOGOJP_02679	CDS	1230	putR_2			Proline-responsive transcriptional activator PutR
IFFOGOJP_02680	CDS	1131	ald	1.4.1.1	COG0686	Alanine dehydrogenase
IFFOGOJP_02681	CDS	678				hypothetical protein
IFFOGOJP_02682	CDS	216	mbtH		COG3251	Protein MbtH
IFFOGOJP_02683	CDS	7128	dhbF		COG1020	Dimodular nonribosomal peptide synthase
IFFOGOJP_02684	CDS	927	dhbB	3.3.2.1	COG1535	Isochorismatase
IFFOGOJP_02685	CDS	1626	dhbE	6.3.2.-	COG1021	"2,3-dihydroxybenzoate-AMP ligase"
IFFOGOJP_02686	CDS	1197	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
IFFOGOJP_02687	CDS	786	dhbA	1.3.1.28	COG1028	"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"
IFFOGOJP_02688	CDS	870	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
IFFOGOJP_02689	CDS	597	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
IFFOGOJP_02690	CDS	594	bioY_2		COG1268	Biotin transporter BioY
IFFOGOJP_02691	CDS	1329				hypothetical protein
IFFOGOJP_02692	CDS	1491	pepA	3.4.11.1		putative cytosol aminopeptidase
IFFOGOJP_02693	CDS	477				hypothetical protein
IFFOGOJP_02694	CDS	642	yuiC		COG3584	putative protein YuiC
IFFOGOJP_02695	CDS	321				hypothetical protein
IFFOGOJP_02696	CDS	1221		1.6.99.-	COG1252	NADH dehydrogenase-like protein
IFFOGOJP_02697	CDS	996	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
IFFOGOJP_02698	CDS	144				hypothetical protein
IFFOGOJP_02699	CDS	981	guaC	1.7.1.7	COG0516	GMP reductase
IFFOGOJP_02700	CDS	222				hypothetical protein
IFFOGOJP_02701	CDS	525				hypothetical protein
IFFOGOJP_02702	CDS	705	lnrL_4	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
IFFOGOJP_02703	CDS	1656				hypothetical protein
IFFOGOJP_02704	CDS	339				hypothetical protein
IFFOGOJP_02705	CDS	573				hypothetical protein
IFFOGOJP_02706	CDS	546	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
IFFOGOJP_02707	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
IFFOGOJP_02708	CDS	363	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
IFFOGOJP_02709	CDS	855	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
IFFOGOJP_02710	CDS	1218	nupX		COG1972	Putative nucleoside permease NupX
IFFOGOJP_02711	CDS	237				hypothetical protein
IFFOGOJP_02712	CDS	1068	ndh	1.6.99.3	COG1252	NADH dehydrogenase
IFFOGOJP_02713	CDS	327				hypothetical protein
IFFOGOJP_02714	CDS	237	nfuA			Fe/S biogenesis protein NfuA
IFFOGOJP_02715	CDS	1977	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
IFFOGOJP_02716	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
IFFOGOJP_02717	CDS	1068	thrC	4.2.3.1	COG0498	Threonine synthase
IFFOGOJP_02718	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
IFFOGOJP_02719	CDS	1017				hypothetical protein
IFFOGOJP_02720	CDS	537	ypjQ		COG1267	putative protein YpjQ
IFFOGOJP_02721	CDS	771	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
IFFOGOJP_02722	CDS	435				hypothetical protein
IFFOGOJP_02723	CDS	276	yutD		COG4470	putative protein YutD
IFFOGOJP_02724	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
