locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDHLNFNC_02781	CDS	927	coaA	2.7.1.33	COG1072	Pantothenate kinase
JDHLNFNC_02782	tRNA	76				tRNA-Thr(tgt)
JDHLNFNC_02783	tRNA	85				tRNA-Tyr(gta)
JDHLNFNC_02784	tRNA	75				tRNA-Gly(tcc)
JDHLNFNC_02785	tRNA	76				tRNA-Thr(ggt)
JDHLNFNC_02786	CDS	1110				hypothetical protein
JDHLNFNC_02787	CDS	1530				hypothetical protein
JDHLNFNC_02788	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
JDHLNFNC_02789	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
JDHLNFNC_02790	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
JDHLNFNC_02791	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
JDHLNFNC_02792	CDS	1398	narK		COG2223	Nitrate/nitrite transporter NarK
JDHLNFNC_02793	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
JDHLNFNC_02794	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
JDHLNFNC_02795	CDS	1425				Invasin
JDHLNFNC_02796	CDS	354	ychN		COG1553	Protein YchN
JDHLNFNC_02797	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
JDHLNFNC_02798	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
JDHLNFNC_02799	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
JDHLNFNC_02800	CDS	810				hypothetical protein
JDHLNFNC_02801	CDS	390	ychQ		COG3094	Protein YchQ
JDHLNFNC_02802	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JDHLNFNC_02803	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
JDHLNFNC_02804	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JDHLNFNC_02805	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
JDHLNFNC_02806	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JDHLNFNC_02807	CDS	948	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JDHLNFNC_02808	CDS	1659	dauA		COG0659	C4-dicarboxylic acid transporter DauA
JDHLNFNC_02809	CDS	279				hypothetical protein
JDHLNFNC_02810	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JDHLNFNC_02811	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
JDHLNFNC_02812	CDS	1266				hypothetical protein
JDHLNFNC_02813	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
JDHLNFNC_02814	CDS	1794	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
JDHLNFNC_02815	CDS	732	hyaC_1		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
JDHLNFNC_02816	CDS	597	hyaD_1	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
JDHLNFNC_02817	CDS	405	hyaE			Hydrogenase-1 operon protein HyaE
JDHLNFNC_02818	CDS	849				hypothetical protein
JDHLNFNC_02819	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
JDHLNFNC_02820	CDS	1137	appB_2	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
JDHLNFNC_02821	CDS	90	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
JDHLNFNC_02822	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
JDHLNFNC_02823	CDS	1713	treA	3.2.1.28	COG1626	Periplasmic trehalase
JDHLNFNC_02824	CDS	255				hypothetical protein
JDHLNFNC_02825	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
JDHLNFNC_02826	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
JDHLNFNC_02827	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
JDHLNFNC_02828	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
JDHLNFNC_02829	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
JDHLNFNC_02830	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
JDHLNFNC_02831	CDS	1533				hypothetical protein
JDHLNFNC_02832	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
JDHLNFNC_02833	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
JDHLNFNC_02834	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
JDHLNFNC_02835	CDS	342	yeaR_1		COG3615	putative protein YeaR
JDHLNFNC_02836	CDS	174	gnsA			Protein GnsA
JDHLNFNC_02837	CDS	138				hypothetical protein
JDHLNFNC_02838	CDS	447				hypothetical protein
JDHLNFNC_02839	CDS	660	ycgM		COG0179	putative protein YcgM
JDHLNFNC_02840	CDS	294	ycgL		COG3100	Protein YcgL
JDHLNFNC_02841	CDS	708	minC		COG0850	Septum site-determining protein MinC
JDHLNFNC_02842	CDS	813	minD		COG2894	Septum site-determining protein MinD
JDHLNFNC_02843	CDS	267	minE		COG0851	Cell division topological specificity factor
JDHLNFNC_02844	CDS	1173	rnd	3.1.13.5	COG0349	Ribonuclease D
JDHLNFNC_02845	CDS	246				IS200/IS605 family transposase IS200F
JDHLNFNC_02846	tRNA	77				tRNA-Arg(acg)
JDHLNFNC_02847	tRNA	77				tRNA-Arg(acg)
JDHLNFNC_02848	tRNA	77				tRNA-Arg(acg)
JDHLNFNC_02849	tRNA	93				tRNA-Ser(gct)
JDHLNFNC_02850	CDS	186	csrA		COG1551	Carbon storage regulator
JDHLNFNC_02851	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JDHLNFNC_02852	CDS	540	recX		COG2137	Regulatory protein RecX
JDHLNFNC_02853	CDS	1062	recA		COG0468	Protein RecA
JDHLNFNC_02854	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JDHLNFNC_02855	CDS	246				hypothetical protein
JDHLNFNC_02856	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JDHLNFNC_02857	CDS	564	srlA_1		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JDHLNFNC_02858	CDS	972	srlE_1	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JDHLNFNC_02859	CDS	363	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JDHLNFNC_02860	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
JDHLNFNC_02861	CDS	360				hypothetical protein
JDHLNFNC_02862	CDS	774	srlR_1		COG1349	Glucitol operon repressor
JDHLNFNC_02863	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
JDHLNFNC_02864	CDS	1521	norR_4		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
JDHLNFNC_02865	CDS	1440	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JDHLNFNC_02866	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
JDHLNFNC_02867	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
JDHLNFNC_02868	CDS	546	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
JDHLNFNC_02869	CDS	810				hypothetical protein
JDHLNFNC_02870	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
JDHLNFNC_02871	CDS	411				hypothetical protein
JDHLNFNC_02872	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
JDHLNFNC_02873	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
JDHLNFNC_02874	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
JDHLNFNC_02875	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
JDHLNFNC_02876	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
JDHLNFNC_02877	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
JDHLNFNC_02878	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
JDHLNFNC_02879	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
JDHLNFNC_02880	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
JDHLNFNC_02881	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
JDHLNFNC_02882	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
JDHLNFNC_02883	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
JDHLNFNC_02884	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
JDHLNFNC_02885	CDS	345				hypothetical protein
JDHLNFNC_02886	CDS	918			COG0803	putative periplasmic iron-binding protein
JDHLNFNC_02887	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
JDHLNFNC_02888	CDS	861	mntB_2			Manganese transport system membrane protein MntB
JDHLNFNC_02889	CDS	849	mntB_3			Manganese transport system membrane protein MntB
JDHLNFNC_02890	CDS	867	yopJ			Effector protein YopJ
JDHLNFNC_02891	CDS	756				hypothetical protein
JDHLNFNC_02892	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
JDHLNFNC_02893	CDS	453				hypothetical protein
JDHLNFNC_02894	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
JDHLNFNC_02895	CDS	579	orgA			Oxygen-regulated invasion protein OrgA
JDHLNFNC_02896	CDS	759	prgK		COG4669	Lipoprotein PrgK
JDHLNFNC_02897	CDS	306				hypothetical protein
JDHLNFNC_02898	CDS	243	prgI			Protein PrgI
JDHLNFNC_02899	CDS	1236	prgH			Protein PrgH
JDHLNFNC_02900	CDS	930	rhaR_7			HTH-type transcriptional activator RhaR
JDHLNFNC_02901	CDS	1662	hilA		COG0457	Transcriptional regulator HilA
JDHLNFNC_02902	CDS	483				hypothetical protein
JDHLNFNC_02903	CDS	1608	sptP			Secreted effector protein SptP
JDHLNFNC_02904	CDS	393	sicP			Chaperone protein sicP
JDHLNFNC_02905	CDS	261				hypothetical protein
JDHLNFNC_02906	CDS	249	acpP_2		COG0236	Acyl carrier protein
JDHLNFNC_02907	CDS	2058	sipA			Cell invasion protein SipA
JDHLNFNC_02908	CDS	1032	sipD			Cell invasion protein SipD
JDHLNFNC_02909	CDS	1230	sipC			Cell invasion protein SipC
JDHLNFNC_02910	CDS	1782	sipB			Cell invasion protein SipB
JDHLNFNC_02911	CDS	498	sicA		COG0457	Chaperone protein SicA
JDHLNFNC_02912	CDS	1071	spaS		COG1377	Surface presentation of antigens protein SpaS
JDHLNFNC_02913	CDS	792	spaR_1		COG4791	Surface presentation of antigens protein SpaR
JDHLNFNC_02914	CDS	261	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
JDHLNFNC_02915	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
JDHLNFNC_02916	CDS	912	spaO		COG1886	Surface presentation of antigens protein SpaO
JDHLNFNC_02917	CDS	1011				hypothetical protein
JDHLNFNC_02918	CDS	444				hypothetical protein
JDHLNFNC_02919	CDS	1296	spaL	7.1.2.2	COG1157	putative ATP synthase SpaL
JDHLNFNC_02920	CDS	408	spaK			Surface presentation of antigens protein SpaK
JDHLNFNC_02921	CDS	2058	invA		COG4789	Invasion protein InvA
JDHLNFNC_02922	CDS	1119	mxiC			Protein MxiC
JDHLNFNC_02923	CDS	1689	sctC_1		COG1450	Type 3 secretion system secretin
JDHLNFNC_02924	CDS	750	invF			Invasion protein InvF
JDHLNFNC_02925	CDS	444	invH			Type 3 secretion system pilotin
JDHLNFNC_02926	CDS	450				hypothetical protein
JDHLNFNC_02927	CDS	333				hypothetical protein
JDHLNFNC_02928	CDS	327				hypothetical protein
JDHLNFNC_02929	CDS	282				hypothetical protein
JDHLNFNC_02930	CDS	528				hypothetical protein
JDHLNFNC_02931	CDS	177				hypothetical protein
JDHLNFNC_02932	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
JDHLNFNC_02933	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
JDHLNFNC_02934	CDS	381				hypothetical protein
JDHLNFNC_02935	CDS	1209	jefA			Drug efflux pump JefA
JDHLNFNC_02936	CDS	912	dmlR_8			HTH-type transcriptional regulator DmlR
JDHLNFNC_02937	CDS	1497	gntT_2		COG2610	High-affinity gluconate transporter
JDHLNFNC_02938	CDS	951	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
JDHLNFNC_02939	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
JDHLNFNC_02940	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
JDHLNFNC_02941	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
JDHLNFNC_02942	CDS	924	ltnD	1.1.1.411		L-threonate dehydrogenase
JDHLNFNC_02943	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
JDHLNFNC_02944	CDS	405	hosA			Transcriptional regulator HosA
JDHLNFNC_02945	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
JDHLNFNC_02946	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
JDHLNFNC_02947	CDS	237	vdcD			Protein VdcD
JDHLNFNC_02948	CDS	993	rpoS			RNA polymerase sigma factor RpoS
JDHLNFNC_02949	CDS	1134	nlpD_1			Murein hydrolase activator NlpD
JDHLNFNC_02950	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JDHLNFNC_02951	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
JDHLNFNC_02952	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
JDHLNFNC_02953	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JDHLNFNC_02954	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JDHLNFNC_02955	CDS	312	ftsB		COG2919	Cell division protein FtsB
JDHLNFNC_02956	CDS	324	ygbE			Inner membrane protein YgbE
JDHLNFNC_02957	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
JDHLNFNC_02958	CDS	1440	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
JDHLNFNC_02959	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
JDHLNFNC_02960	CDS	1047				hypothetical protein
	repeat_region	578				
	repeat_region	519				
JDHLNFNC_02961	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
JDHLNFNC_02962	CDS	921	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
JDHLNFNC_02963	CDS	651	casE	3.1.-.-		CRISPR system Cascade subunit CasE
JDHLNFNC_02964	CDS	747				hypothetical protein
JDHLNFNC_02965	CDS	1059	casC			CRISPR system Cascade subunit CasC
JDHLNFNC_02966	CDS	561				hypothetical protein
JDHLNFNC_02967	CDS	1557				hypothetical protein
JDHLNFNC_02968	CDS	2664	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
JDHLNFNC_02969	CDS	954	sopD			Secreted effector protein SopD
JDHLNFNC_02970	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JDHLNFNC_02971	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
JDHLNFNC_02972	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
JDHLNFNC_02973	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
JDHLNFNC_02974	CDS	798				hypothetical protein
	repeat_region	273				
JDHLNFNC_02975	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JDHLNFNC_02976	CDS	1299	eno	4.2.1.11	COG0148	Enolase
JDHLNFNC_02977	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
JDHLNFNC_02978	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JDHLNFNC_02979	CDS	297	parE4		COG3668	Toxin ParE4
JDHLNFNC_02980	CDS	288				hypothetical protein
JDHLNFNC_02981	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JDHLNFNC_02982	CDS	1296	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JDHLNFNC_02983	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
JDHLNFNC_02984	CDS	1143	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
JDHLNFNC_02985	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
JDHLNFNC_02986	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
JDHLNFNC_02987	CDS	1359	gudP_2			putative glucarate transporter
JDHLNFNC_02988	CDS	450			COG0716	putative protein
JDHLNFNC_02989	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
JDHLNFNC_02990	CDS	330	yqcC		COG3098	putative protein YqcC
JDHLNFNC_02991	CDS	546	syd			Protein Syd
JDHLNFNC_02992	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
JDHLNFNC_02993	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
JDHLNFNC_02994	CDS	1290	sdaC		COG0814	Serine transporter
JDHLNFNC_02995	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
JDHLNFNC_02996	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
JDHLNFNC_02997	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
JDHLNFNC_02998	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
JDHLNFNC_02999	CDS	1317	fucP_2		COG0738	L-fucose-proton symporter
JDHLNFNC_03000	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
JDHLNFNC_03001	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
JDHLNFNC_03002	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
JDHLNFNC_03003	CDS	711	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
JDHLNFNC_03004	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
JDHLNFNC_03005	CDS	396				hypothetical protein
JDHLNFNC_03006	CDS	918	gcvA			Glycine cleavage system transcriptional activator
JDHLNFNC_03007	CDS	123				hypothetical protein
JDHLNFNC_03008	CDS	228	ygdR_1			putative lipoprotein YgdR
JDHLNFNC_03009	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
JDHLNFNC_03010	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
JDHLNFNC_03011	CDS	915	rarD_2		COG2962	Protein RarD
JDHLNFNC_03012	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
JDHLNFNC_03013	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
JDHLNFNC_03014	tRNA	77				tRNA-Met(cat)
JDHLNFNC_03015	tRNA	77				tRNA-Met(cat)
JDHLNFNC_03016	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
JDHLNFNC_03017	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
JDHLNFNC_03018	CDS	1836	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
JDHLNFNC_03019	CDS	3546	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
JDHLNFNC_03020	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
JDHLNFNC_03021	CDS	3372	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
JDHLNFNC_03022	CDS	321				hypothetical protein
JDHLNFNC_03023	CDS	408				hypothetical protein
JDHLNFNC_03024	CDS	564				hypothetical protein
JDHLNFNC_03025	CDS	471				hypothetical protein
JDHLNFNC_03026	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
JDHLNFNC_03027	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JDHLNFNC_03028	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
JDHLNFNC_03029	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
JDHLNFNC_03030	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
JDHLNFNC_03031	CDS	714				hypothetical protein
JDHLNFNC_03032	CDS	219	ygdR_2			putative lipoprotein YgdR
JDHLNFNC_03033	CDS	1041	tas		COG0667	Protein tas
JDHLNFNC_03034	CDS	1203	lplT			Lysophospholipid transporter LplT
JDHLNFNC_03035	CDS	2160	aas		COG0204	Bifunctional protein Aas
JDHLNFNC_03036	CDS	1029	galR		COG1609	HTH-type transcriptional regulator GalR
JDHLNFNC_03037	CDS	1020	ascG		COG1609	HTH-type transcriptional regulator AscG
JDHLNFNC_03038	CDS	1263	lysA_2	4.1.1.20		Diaminopimelate decarboxylase
JDHLNFNC_03039	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
JDHLNFNC_03040	CDS	747	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
JDHLNFNC_03041	CDS	1419	araE			Arabinose-proton symporter
JDHLNFNC_03042	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JDHLNFNC_03043	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
JDHLNFNC_03044	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JDHLNFNC_03045	CDS	864	allS_2			HTH-type transcriptional activator AllS
JDHLNFNC_03046	CDS	456				hypothetical protein
JDHLNFNC_03047	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
JDHLNFNC_03048	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
JDHLNFNC_03049	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
JDHLNFNC_03050	CDS	759				hypothetical protein
JDHLNFNC_03051	CDS	513				hypothetical protein
JDHLNFNC_03052	CDS	1077				hypothetical protein
JDHLNFNC_03053	CDS	744	papD		COG3121	Chaperone protein PapD
JDHLNFNC_03054	CDS	2490	papC_1		COG3188	Outer membrane usher protein PapC
JDHLNFNC_03055	CDS	585	ybgD			putative fimbrial-like protein YbgD
JDHLNFNC_03056	CDS	633				hypothetical protein
JDHLNFNC_03057	CDS	537	ail_2		COG3637	Attachment invasion locus protein
JDHLNFNC_03058	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
JDHLNFNC_03059	CDS	228	vapB		COG4456	Antitoxin VapB
JDHLNFNC_03060	CDS	261				hypothetical protein
JDHLNFNC_03061	CDS	801				hypothetical protein
JDHLNFNC_03062	tRNA	74				tRNA-Gly(ccc)
JDHLNFNC_03063	CDS	759	nlpD_2			Murein hydrolase activator NlpD
JDHLNFNC_03064	CDS	546	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
JDHLNFNC_03065	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
JDHLNFNC_03066	CDS	882	prfB_2		COG1186	Peptide chain release factor RF2
JDHLNFNC_03067	CDS	1602	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
JDHLNFNC_03068	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
JDHLNFNC_03069	CDS	897	xerD_2		COG4974	Tyrosine recombinase XerD
JDHLNFNC_03070	CDS	522	fldB		COG0716	Flavodoxin 2
JDHLNFNC_03071	CDS	414	ygfX			Inner membrane protein YgfX
JDHLNFNC_03072	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
JDHLNFNC_03073	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
JDHLNFNC_03074	CDS	192				hypothetical protein
JDHLNFNC_03075	CDS	660				hypothetical protein
JDHLNFNC_03076	CDS	381				hypothetical protein
JDHLNFNC_03077	CDS	1434	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
JDHLNFNC_03078	CDS	894				hypothetical protein
JDHLNFNC_03079	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
JDHLNFNC_03080	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
JDHLNFNC_03081	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
JDHLNFNC_03082	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
JDHLNFNC_03083	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
JDHLNFNC_03084	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
JDHLNFNC_03085	CDS	579				hypothetical protein
JDHLNFNC_03086	CDS	330	zapA		COG3027	Cell division protein ZapA
JDHLNFNC_03087	CDS	477	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
JDHLNFNC_03088	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
JDHLNFNC_03089	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
JDHLNFNC_03090	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
JDHLNFNC_03091	CDS	747			COG2968	26 kDa periplasmic immunogenic protein
JDHLNFNC_03092	CDS	636	argO		COG1279	Arginine exporter protein ArgO
JDHLNFNC_03093	CDS	861	mscS_2		COG0668	Small-conductance mechanosensitive channel
JDHLNFNC_03094	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
JDHLNFNC_03095	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
JDHLNFNC_03096	CDS	1047	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
JDHLNFNC_03097	CDS	426				hypothetical protein
JDHLNFNC_03098	CDS	579				hypothetical protein
JDHLNFNC_03099	CDS	708				hypothetical protein
JDHLNFNC_03100	CDS	678	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
JDHLNFNC_03101	CDS	657	larO	3.6.3.-	COG1122	Nickel import ATP-binding protein LarO
JDHLNFNC_03102	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
JDHLNFNC_03103	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
JDHLNFNC_03104	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
JDHLNFNC_03105	CDS	891	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JDHLNFNC_03106	CDS	474	tabA_2		COG2731	Toxin-antitoxin biofilm protein TabA
